"ENTITY_CD","ENTITY_NAME","YEAR","NUM_ELL","PER_ELL","NUM_AM_IND","PER_AM_IND","NUM_BLACK","PER_BLACK","NUM_HISP","PER_HISP","NUM_ASIAN","PER_ASIAN","NUM_WHITE","PER_WHITE","NUM_Multi","PER_Multi","NUM_SWD","PER_SWD","NUM_FEMALE","PER_FEMALE","NUM_MALE","PER_MALE","NUM_ECDIS","PER_ECDIS","NUM_MIGRANT","PER_MIGRANT","NUM_HOMELESS","PER_HOMELESS","NUM_FOSTER","PER_FOSTER","NUM_ARMED","PER_ARMED"
"000034000000","QUEENS County","2016","38458","14","4266","2","50453","18","104203","38","78125","28","35726","13","2698","1",46993,17,133375,48,142096,52,190958,69,,,,,,,,
"000035000000","RICHMOND County","2016","3157","5","257","0","8163","14","16695","28","4992","8","28626","48","826","1",15025,25,28956,49,30603,51,33287,56,,,,,,,,
"000040000000","NIAGARA County","2016","227","1","561","2","3362","12","1232","4","337","1","21406","76","1324","5",4431,16,13928,49,14294,51,14040,50,,,,,,,,
"000041000000","ONEIDA County","2016","1827","6","63","0","3204","10","2531","8","2130","6","24355","73","892","3",4636,14,16255,49,16920,51,19063,57,,,,,,,,
"000042000000","ONONDAGA County","2016","3722","5","751","1","12820","19","4501","7","3137","5","45028","65","2696","4",10639,15,33644,49,35289,51,32177,47,,,,,,,,
"000043000000","ONTARIO County","2016","300","2","47","0","472","3","1123","7","264","2","13191","84","516","3",1974,13,7567,48,8046,52,5974,38,,,,,,,,
"000044000000","ORANGE County","2016","3187","5","129","0","7233","12","16498","28","1817","3","31215","54","1238","2",8885,15,28419,49,29711,51,23521,40,,,,,,,,
"000045000000","ORLEANS County","2016","84","1","31","1","311","5","456","8","34","1","4699","82","216","4",761,13,2843,49,2904,51,3276,57,,,,,,,,
"000046000000","OSWEGO County","2016","72","0","76","0","208","1","538","3","126","1","17995","93","313","2",2911,15,9360,49,9896,51,10851,56,,,,,,,,
"000047000000","OTSEGO County","2016","17","0","2","0","178","3","264","4","130","2","6172","90","89","1",1112,16,3409,50,3426,50,3257,48,,,,,,,,
"000048000000","PUTNAM County","2016","485","3","21","0","295","2","2849","20","351","2","10626","74","303","2",2130,15,7032,49,7413,51,3154,22,,,,,,,,
"000049000000","RENSSELAER County","2016","269","1","28","0","2235","11","1471","7","520","3","14673","74","833","4",3077,16,9670,49,10090,51,9041,46,,,,,,,,
"000050000000","ROCKLAND County","2016","4190","11","57","0","5442","14","12416","32","3113","8","17720","45","597","2",5779,15,19226,49,20119,51,15765,40,,,,,,,,
"000051000000","ST. LAWRENCE County","2016","28","0","327","2","142","1","178","1","93","1","13530","94","98","1",2259,16,7029,49,7339,51,7990,56,,,,,,,,
"000052000000","SARATOGA County","2016","278","1","24","0","566","2","1072","3","1243","4","29847","89","765","2",3839,11,16351,49,17166,51,8366,25,,,,,,,,
"000053000000","SCHENECTADY County","2016","475","2","36","0","3415","16","2195","10","2370","11","12499","59","743","3",3152,15,10377,49,10881,51,10466,49,,,,,,,,
"000062000000","ULSTER County","2016","640","3","55","0","1764","8","3716","16","531","2","15562","69","949","4",4185,19,11065,49,11512,51,10616,47,,,,,,,,
"000063000000","WARREN County","2016","27","0","10","0","116","1","218","2","107","1","8139","93","188","2",1308,15,4230,48,4548,52,3755,43,,,,,,,,
"000064000000","WASHINGTON County","2016","29","0","10","0","96","1","213","3","65","1","7848","94","161","2",1452,17,4029,48,4364,52,4291,51,,,,,,,,
"000065000000","WAYNE County","2016","147","1","28","0","546","4","1038","8","94","1","11556","84","499","4",1794,13,6774,49,6987,51,7069,51,,,,,,,,
"000066000000","WESTCHESTER County","2016","11124","8","191","0","20294","14","46385","32","9302","6","67917","46","3160","2",21657,15,71468,49,75781,51,56494,38,,,,,,,,
"000067000000","WYOMING County","2016","23","1","7","0","14","0","91","2","27","1","3742","95","66","2",499,13,1971,50,1976,50,1722,44,,,,,,,,
"000068000000","YATES County","2016","9","0","5","0","16","1","76","4","16","1","1980","93","39","2",392,18,1013,48,1119,52,1175,55,,,,,,,,
"000099000000","NYC Public Schools County","2016","139609","13","9671","1","285595","27","425915","41","163324","16","152916","15","11914","1",226366,22,509138,49,540197,51,749924,71,,,,,,,,
"010100010000","ALBANY CITY SCHOOL DISTRICT","2016","825","9","31","0","4441","50","1463","16","792","9","1759","20","440","5",1160,13,4375,49,4551,51,5366,60,,,,,,,,
"010100010014","MONTESSORI MAGNET SCHOOL","2016","16","5","1","0","63","21","28","10","19","6","168","57","15","5",23,8,161,55,133,45,90,31,,,,,,,,
"010100010016","PINE HILLS ELEMENTARY SCHOOL","2016","53","12","1","0","188","43","94","21","38","9","74","17","43","10",48,11,218,50,220,50,290,66,,,,,,,,
"010100010018","DELAWARE COMMUNITY SCHOOL","2016","104","23","3","1","141","32","164","37","60","13","55","12","24","5",41,9,230,51,217,49,309,69,,,,,,,,
"010100010019","NEW SCOTLAND ELEMENTARY SCHOOL","2016","23","5","1","0","118","23","60","12","30","6","258","51","41","8",73,14,218,43,290,57,152,30,,,,,,,,
"010100010020","NORTH ALBANY ACADEMY","2016","28","7","1","0","257","68","64","17","10","3","23","6","24","6",60,16,177,47,202,53,295,78,,,,,,,,
"010100010023","ALBANY SCHOOL OF HUMANITIES","2016","40","8","1","0","264","51","87","17","47","9","90","17","29","6",71,14,271,52,247,48,270,52,,,,,,,,
"010100010027","EAGLE POINT ELEMENTARY SCHOOL","2016","34","11","2","1","86","27","28","9","30","10","146","47","21","7",42,13,135,43,178,57,158,50,,,,,,,,
"010100010028","THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY","2016","56","12","2","0","223","47","80","17","99","21","55","11","20","4",42,9,216,45,263,55,346,72,,,,,,,,
"010100010029","GIFFEN MEMORIAL ELEMENTARY SCHOOL","2016","51","10","2","0","270","54","112","22","48","10","36","7","31","6",56,11,223,45,276,55,431,86,,,,,,,,
"010100010030","WILLIAM S HACKETT MIDDLE SCHOOL","2016","67","11","3","1","245","42","103","18","69","12","147","25","20","3",83,14,312,53,275,47,325,55,,,,,,,,
"010100010034","ALBANY HIGH SCHOOL","2016","226","9","7","0","1339","53","356","14","250","10","501","20","63","3",389,15,1249,50,1267,50,1308,52,,,,,,,,
"010100010039","ARBOR HILL ELEMENTARY SCHOOL","2016","0","0","1","0","260","72","66","18","3","1","15","4","17","5",61,17,172,48,190,52,313,86,,,,,,,,
"010100010043","PHILIP J SCHUYLER ACHIEVEMENT ACADEMY","2016","28","12","1","0","124","55","39","17","14","6","18","8","30","13",51,23,102,45,124,55,164,73,,,,,,,,
"010100010044","SHERIDAN PREPARATORY ACADEMY","2016","40","10","1","0","269","65","66","16","15","4","31","8","31","8",21,5,219,53,194,47,335,81,,,,,,,,
"010100010045","STEPHEN AND HARRIET MYERS MIDDLE SCHOOL","2016","46","7","3","0","377","57","76","11","53","8","132","20","20","3",90,14,329,50,332,50,433,66,,,,,,,,
"010100010046","WEST HILL MIDDLE SCHOOL","2016","13","5","1","0","217","76","40","14","7","2","10","3","11","4",9,3,143,50,143,50,147,51,,,,,,,,
"010100860829","BRIGHTER CHOICE CHARTER SCHOOL FOR BOYS","2016","7","2","0","0","240","83","36","12","4","1","8","3","1","0",9,3,0,0,289,100,206,71,,,,,,,,
"010100860830","BRIGHTER CHOICE CHARTER SCHOOL FOR GIRLS","2016","5","2","0","0","201","71","54","19","10","4","3","1","16","6",4,1,282,99,2,1,215,76,,,,,,,,
"010100860867","KIPP TECH VALLEY CHARTER SCHOOL","2016","0","0","5","2","254","83","30","10","1","0","12","4","3","1",15,5,177,58,128,42,205,67,,,,,,,,
"010100860892","HENRY JOHNSON CHARTER SCHOOL","2016","5","1","3","1","344","87","39","10","2","1","7","2","0","0",13,3,195,49,200,51,359,91,,,,,,,,
"010100860899","ALBANY COMMUNITY CHARTER SCHOOL","2016","6","1","0","0","614","92","33","5","6","1","11","2","0","0",20,3,354,53,310,47,479,72,,,,,,,,
"010100860907","GREEN TECH HIGH CHARTER SCHOOL","2016","0","0","0","0","284","81","44","13","2","1","8","2","11","3",25,7,0,0,349,100,267,77,,,,,,,,
"010100860960","ALBANY LEADERSHIP CHARTER HIGH SCHOOL FOR GIRLS","2016","17","5","1","0","309","85","28","8","18","5","9","2","0","0",20,5,365,100,0,0,337,92,,,,,,,,
"010201040000","BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT","2016","0","0","1","0","7","1","11","1","3","0","756","96","7","1",98,12,371,47,414,53,324,41,,,,,,,,
"010201040001","BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL","2016","0","0","1","0","5","1","4","1","2","1","371","97","0","0",55,14,189,49,194,51,149,39,,,,,,,,
"010201040002","BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL","2016","0","0","0","0","2","0","7","2","1","0","385","96","7","2",43,11,182,45,220,55,175,44,,,,,,,,
"010306060000","BETHLEHEM CENTRAL SCHOOL DISTRICT","2016","54","1","0","0","113","2","134","3","300","7","4017","87","43","1",541,12,2259,49,2348,51,554,12,,,,,,,,
"010306060003","ELSMERE ELEMENTARY SCHOOL","2016","0","0","0","0","8","3","7","3","6","2","240","89","9","3",40,15,132,49,138,51,40,15,,,,,,,,
"010306060004","GLENMONT ELEMENTARY SCHOOL","2016","16","5","0","0","3","1","7","2","34","10","303","87","1","0",54,16,169,49,179,51,42,12,,,,,,,,
"010306060005","HAMAGRAEL ELEMENTARY SCHOOL","2016","0","0","0","0","11","3","8","2","14","4","299","89","4","1",61,18,166,49,170,51,35,10,,,,,,,,
"010306060006","SLINGERLANDS ELEMENTARY SCHOOL","2016","20","4","0","0","14","3","16","3","47","10","407","83","6","1",55,11,230,47,260,53,63,13,,,,,,,,
"010306060007","BETHLEHEM CENTRAL MIDDLE SCHOOL","2016","9","1","0","0","23","2","39","3","68","6","978","88","7","1",138,12,569,51,546,49,128,11,,,,,,,,
"010306060008","BETHLEHEM CENTRAL SENIOR HIGH SCHOOL","2016","8","0","0","0","45","3","45","3","106","6","1429","87","10","1",134,8,807,49,828,51,202,12,,,,,,,,
"010306060009","EAGLE ELEMENTARY SCHOOL","2016","1","0","0","0","9","2","12","3","25","6","361","87","6","1",59,14,186,45,227,55,44,11,,,,,,,,
"010402060000","RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT","2016","11","1","1","0","74","4","117","7","18","1","1493","84","84","5",249,14,868,49,919,51,784,44,,,,,,,,
"010402060001","RAVENA-COEYMANS-SELKIRK SENIOR HIGH SCHOOL","2016","2","0","0","0","28","5","33","6","8","1","499","86","14","2",79,14,291,50,291,50,246,42,,,,,,,,
"010402060002","ALBERTUS W BECKER SCHOOL","2016","1","0","0","0","9","2","34","8","6","1","331","82","24","6",59,15,183,45,221,55,159,39,,,,,,,,
"010402060003","PIETER B COEYMANS SCHOOL","2016","8","2","1","0","18","5","30","8","0","0","321","81","28","7",44,11,210,53,188,47,191,48,,,,,,,,
"010402060008","RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL","2016","0","0","0","0","19","5","20","5","4","1","342","85","18","4",67,17,184,46,219,54,188,47,,,,,,,,
"000054000000","SCHOHARIE County","2016","15","0","0","0","44","1","127","3","32","1","3912","94","54","1",624,15,2051,49,2118,51,2204,53,,,,,,,,
"000055000000","SCHUYLER County","2016","7","0","6","0","24","1","46","3","22","1","1652","92","52","3",255,14,877,49,925,51,953,53,,,,,,,,
"000056000000","SENECA County","2016","18","0","20","1","120","3","169","4","35","1","3399","87","143","4",526,14,1915,49,1971,51,1258,32,,,,,,,,
"000057000000","STEUBEN County","2016","63","0","32","0","255","2","246","2","236","2","13475","93","315","2",2275,16,7131,49,7428,51,7698,53,,,,,,,,
"000058000000","SUFFOLK County","2016","19302","8","551","0","19841","8","64694","27","10038","4","139686","58","4231","2",35039,15,116250,49,122791,51,91964,38,,,,,,,,
"000059000000","SULLIVAN County","2016","380","4","19","0","930","10","2242","25","118","1","5438","60","323","4",1270,14,4393,48,4677,52,5028,55,,,,,,,,
"000060000000","TIOGA County","2016","8","0","9","0","79","1","137","2","44","1","6942","95","94","1",1048,14,3570,49,3735,51,3927,54,,,,,,,,
"000061000000","TOMPKINS County","2016","264","2","31","0","576","5","447","4","671","6","8236","77","670","6",1550,15,5093,48,5538,52,4521,43,,,,,,,,
"030501040000","HARPURSVILLE CENTRAL SCHOOL DISTRICT","2016","0","0","2","0","7","1","12","2","5","1","718","94","19","2",128,17,350,46,413,54,480,63,,,,,,,,
"030501040001","W A OLMSTED ELEMENTARY SCHOOL","2016","0","0","2","1","3","1","8","2","1","0","347","93","11","3",46,12,172,46,200,54,255,69,,,,,,,,
"030501040003","HARPURSVILLE JUNIOR-SENIOR HIGH SCHOOL","2016","0","0","0","0","4","1","4","1","4","1","371","95","8","2",82,21,178,46,213,54,225,58,,,,,,,,
"030601060000","SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT","2016","5","0","6","0","42","3","30","2","16","1","1374","91","39","3",191,13,697,46,810,54,656,44,,,,,,,,
"030601060001","BROOKSIDE ELEMENTARY SCHOOL","2016","0","0","0","0","10","3","7","2","2","1","332","90","17","5",43,12,174,47,194,53,175,48,,,,,,,,
"030601060004","F P DONNELLY SCHOOL","2016","1","0","2","1","2","1","5","2","3","1","253","94","5","2",24,9,126,47,144,53,141,52,,,,,,,,
"030601060005","RICHARD T STANK MIDDLE SCHOOL","2016","2","1","2","1","15","5","9","3","3","1","295","89","6","2",54,16,146,44,184,56,145,44,,,,,,,,
"030601060006","SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL","2016","2","0","2","0","15","3","9","2","8","1","494","92","11","2",70,13,251,47,288,53,195,36,,,,,,,,
"030701060000","CHENANGO VALLEY CENTRAL SCHOOL DISTRICT","2016","7","0","10","1","18","1","32","2","20","1","1517","91","68","4",268,16,811,49,854,51,679,41,,,,,,,,
"030701060001","CHENANGO VALLEY HIGH SCHOOL","2016","0","0","4","1","7","1","5","1","9","2","491","92","18","3",85,16,269,50,265,50,194,36,,,,,,,,
"030701060003","CHENANGO BRIDGE ELEMENTARY SCHOOL","2016","2","1","2","1","4","1","12","3","3","1","343","90","19","5",63,16,186,49,197,51,178,46,,,,,,,,
"030701060004","PORT DICKINSON ELEMENTARY SCHOOL","2016","4","1","3","1","5","1","9","2","3","1","343","89","24","6",43,11,191,49,196,51,174,45,,,,,,,,
"030701060005","CHENANGO VALLEY MIDDLE SCHOOL","2016","1","0","1","0","2","1","6","2","5","1","340","94","7","2",77,21,165,46,196,54,133,37,,,,,,,,
"031101060000","MAINE-ENDWELL CENTRAL SCHOOL DISTRICT","2016","13","1","10","0","55","2","64","3","36","2","2128","90","74","3",391,17,1209,51,1158,49,885,37,,,,,,,,
"031101060003","HOMER BRINK SCHOOL","2016","6","1","2","0","15","2","29","4","9","1","565","87","33","5",96,15,328,50,325,50,242,37,,,,,,,,
"031101060004","MAINE MEMORIAL SCHOOL","2016","1","0","5","1","2","0","6","1","3","1","385","92","19","5",82,20,212,50,208,50,214,51,,,,,,,,
"031101060005","MAINE-ENDWELL MIDDLE SCHOOL","2016","4","1","3","1","12","2","14","3","11","2","496","91","9","2",100,18,279,51,266,49,199,37,,,,,,,,
"031101060006","MAINE-ENDWELL SENIOR HIGH SCHOOL","2016","2","0","0","0","26","3","15","2","13","2","682","91","13","2",113,15,390,52,359,48,230,31,,,,,,,,
"031301040000","DEPOSIT CENTRAL SCHOOL DISTRICT","2016","0","0","3","1","11","2","11","2","1","0","489","95","0","0",86,17,258,50,257,50,342,66,,,,,,,,
"031301040002","DEPOSIT ELEMENTARY SCHOOL","2016","0","0","0","0","7","3","6","2","0","0","251","95","0","0",45,17,128,48,136,52,178,67,,,,,,,,
"031301040003","DEPOSIT MIDDLE-SENIOR HIGH SCHOOL","2016","0","0","3","1","4","2","5","2","1","0","238","95","0","0",41,16,130,52,121,48,164,65,,,,,,,,
"031401060000","WHITNEY POINT CENTRAL SCHOOL DISTRICT","2016","0","0","1","0","11","1","17","1","8","1","1350","96","16","1",221,16,712,51,691,49,869,62,,,,,,,,
"031401060002","TIOUGHNIOGA RIVERSIDE ACADEMY","2016","0","0","0","0","5","1","5","1","4","1","499","96","6","1",84,16,256,49,263,51,337,65,,,,,,,,
"031401060004","WHITNEY POINT SENIOR HIGH SCHOOL","2016","0","0","0","0","4","1","4","1","3","1","451","97","3","1",73,16,251,54,214,46,252,54,,,,,,,,
"031401060005","CARYL E ADAMS PRIMARY SCHOOL","2016","0","0","1","0","2","0","8","2","1","0","400","95","7","2",64,15,205,49,214,51,280,67,,,,,,,,
"031501060000","UNION-ENDICOTT CENTRAL SCHOOL DISTRICT","2016","24","1","4","0","316","9","283","8","80","2","2721","73","303","8",477,13,1825,49,1882,51,1982,53,,,,,,,,
"031501060001","CHARLES F JOHNSON JR ELEMENTARY SCHOOL","2016","14","3","1","0","76","18","52","13","8","2","227","55","47","11",41,10,211,51,200,49,327,80,,,,,,,,
"031501060002","GEORGE F JOHNSON ELEMENTARY SCHOOL","2016","0","0","0","0","17","3","48","8","9","2","452","77","64","11",49,8,297,50,293,50,283,48,,,,,,,,
"031501060009","JENNIE F SNAPP MIDDLE SCHOOL","2016","3","0","1","0","79","9","65","8","19","2","619","74","59","7",111,13,400,48,442,52,450,53,,,,,,,,
"031501060012","UNION-ENDICOTT HIGH SCHOOL","2016","7","1","2","0","93","8","76","7","30","3","901","77","66","6",191,16,551,47,617,53,515,44,,,,,,,,
"031501060013","THOMAS J WATSON SR ELEMENTARY SCHOOL","2016","0","0","0","0","38","13","26","9","10","3","196","66","28","9",50,17,159,53,139,47,195,65,,,,,,,,
"031501060014","ANN G MCGUINNESS ELEMENTAR SCHOOL","2016","0","0","0","0","13","3","16","4","4","1","326","82","39","10",35,9,207,52,191,48,212,53,,,,,,,,
"031502060000","JOHNSON CITY CENTRAL SCHOOL DISTRICT","2016","79","3","8","0","333","13","248","10","143","6","1558","62","212","8",326,13,1262,50,1240,50,1763,70,,,,,,,,
"031502060001","JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL","2016","14","2","0","0","79","14","64","11","29","5","358","62","48","8",57,10,326,56,252,44,428,74,,,,,,,,
"031502060003","JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL","2016","31","6","3","1","55","10","72","13","28","5","316","58","71","13",30,6,251,46,294,54,413,76,,,,,,,,
"031502060005","JOHNSON CITY MIDDLE SCHOOL","2016","17","3","1","0","93","16","46","8","40","7","349","61","43","8",100,17,282,49,290,51,404,71,,,,,,,,
"031502060006","JOHNSON CITY SENIOR HIGH SCHOOL","2016","17","2","4","0","106","13","66","8","46","6","535","66","50","6",139,17,403,50,404,50,518,64,,,,,,,,
"031601060000","VESTAL CENTRAL SCHOOL DISTRICT","2016","53","2","11","0","85","3","100","3","292","9","2647","82","90","3",354,11,1570,49,1655,51,769,24,,,,,,,,
"031601060021","AFRICAN ROAD ELEMENTARY SCHOOL","2016","21","8","0","0","17","6","14","5","65","24","172","63","4","1",45,17,122,45,150,55,70,26,,,,,,,,
"031601060022","CLAYTON AVENUE ELEMENTARY SCHOOL","2016","3","1","1","0","7","3","13","5","1","0","242","87","15","5",40,14,133,48,146,52,100,36,,,,,,,,
"031601060023","GLENWOOD ELEMENTARY SCHOOL","2016","0","0","2","1","3","1","7","3","10","4","238","89","6","2",22,8,116,44,150,56,73,27,,,,,,,,
"031601060026","TIOGA HILLS ELEMENTARY SCHOOL","2016","1","0","0","0","1","0","7","3","4","2","241","91","12","5",29,11,124,47,141,53,61,23,,,,,,,,
"031601060028","VESTAL HILLS ELEMENTARY SCHOOL","2016","15","5","0","0","6","2","10","3","58","18","223","71","17","5",22,7,157,50,157,50,78,25,,,,,,,,
"031601060041","VESTAL MIDDLE SCHOOL","2016","4","1","2","0","20","3","21","3","63","8","649","84","20","3",90,12,402,52,373,48,189,24,,,,,,,,
"031601060051","VESTAL SENIOR HIGH SCHOOL","2016","9","1","6","1","31","3","28","3","91","9","882","84","16","2",106,10,516,49,538,51,198,19,,,,,,,,
"031701060000","WINDSOR CENTRAL SCHOOL DISTRICT","2016","8","1","0","0","33","2","38","2","21","1","1466","92","34","2",214,13,760,48,832,52,847,53,,,,,,,,
"031701060002","FLOYD BELL ELEMENTARY SCHOOL","2016","6","2","0","0","11","4","5","2","5","2","243","89","10","4",38,14,138,50,136,50,158,58,,,,,,,,
"031701060003","C R WEEKS ELEMENTARY SCHOOL","2016","0","0","0","0","1","0","3","1","2","1","207","90","16","7",28,12,99,43,130,57,140,61,,,,,,,,
"031701060004","A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MIDDLE SCHOOL","2016","1","0","0","0","7","1","13","2","7","1","504","94","7","1",79,15,265,49,273,51,286,53,,,,,,,,
"031701060007","WINDSOR CENTRAL HIGH SCHOOL","2016","1","0","0","0","14","3","17","3","7","1","512","93","1","0",69,13,258,47,293,53,263,48,,,,,,,,
"040204040000","WEST VALLEY CENTRAL SCHOOL DISTRICT","2016","0","0","0","0","3","1","5","2","0","0","236","95","5","2",44,18,118,47,131,53,100,40,,,,,,,,
