"ENTITY_CD","ENTITY_NAME","YEAR","NUM_FREE_LUNCH","PER_FREE_LUNCH","NUM_REDUCED_LUNCH","PER_REDUCED_LUNCH"
"051901040005","UNION SPRINGS MIDDLE SCHOOL HIGH SCHOOL","2016","70","25","11","4"
"051901040006","UNION SPRINGS MIDDLE SCHOOL","2016","37","28","8","6"
"060201060000","SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN","2016","422","31","37","3"
"060201060003","SOUTHWESTERN SENIOR HIGH SCHOOL","2016","113","25","8","2"
"060201060006","SOUTHWESTERN MIDDLE SCHOOL","2016","94","30","9","3"
"060201060007","SOUTHWESTERN ELEMENTARY SCHOOL","2016","215","36","20","3"
"060301040000","FREWSBURG CENTRAL SCHOOL DISTRICT","2016","259","33","41","5"
"060301040002","ROBERT H JACKSON ELEMENTARY SCHOOL","2016","149","37","19","5"
"060301040004","FREWSBURG JUNIOR-SENIOR HIGH SCHOOL","2016","110","29","22","6"
"060401040000","CASSADAGA VALLEY CENTRAL SCHOOL DISTRICT","2016","423","49","54","6"
"060401040003","SINCLAIRVILLE ELEMENTARY SCHOOL","2016","196","56","14","4"
"060401040006","CASSADAGA VALLEY MIDDLE/HIGH SCHOOL","2016","227","45","40","8"
"060503040000","CHAUTAUQUA LAKE CENTRAL SCHOOL DISTRICT","2016","335","39","74","9"
"060503040001","CHAUTAUQUA LAKE SECONDARY SCHOOL","2016","174","36","43","9"
"060503040002","CHAUTAUQUA LAKE ELEMENTARY SCHOOL","2016","161","44","31","9"
"060601040000","PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON)","2016","301","52","48","8"
"060601040002","PINE VALLEY ELEMENTARY SCHOOL","2016","162","54","27","9"
"060601040003","PINE VALLEY CENTRAL JUNIOR-SENIOR HIGH SCHOOL","2016","139","51","21","8"
"060701040000","CLYMER CENTRAL SCHOOL DISTRICT","2016","175","41","24","6"
"060701040003","CLYMER CENTRAL SCHOOL","2016","175","41","24","6"
"060800010000","DUNKIRK CITY SCHOOL DISTRICT","2016","1264","63","2","0"
"060800010003","SCHOOL 3","2016","195","78","0","0"
"060800010004","SCHOOL 4","2016","139","59","0","0"
"060800010005","SCHOOL 5","2016","120","71","1","1"
"060800010007","SCHOOL 7","2016","170","63","1","0"
"060800010009","DUNKIRK SENIOR HIGH SCHOOL","2016","327","55","0","0"
"060800010010","DUNKIRK MIDDLE SCHOOL","2016","313","66","0","0"
"061001040000","BEMUS POINT CENTRAL SCHOOL DISTRICT","2016","161","23","32","5"
"061001040001","BEMUS POINT ELEMENTARY SCHOOL","2016","89","31","14","5"
"061001040005","MAPLE GROVE JUNIOR/SENIOR HIGH SCHOOL","2016","72","18","18","4"
"061101040000","FALCONER CENTRAL SCHOOL DISTRICT","2016","497","44","53","5"
"061101040001","HARVEY C FENNER ELEMENTARY SCHOOL","2016","122","46","10","4"
"061101040007","FALCONER MIDDLE/HIGH SCHOOL","2016","271","44","32","5"
"061101040009","PAUL B D TEMPLE ELEMENTARY SCHOOL","2016","104","44","11","5"
"061501040000","SILVER CREEK CENTRAL SCHOOL DISTRICT","2016","539","52","78","8"
"061501040001","SILVER CREEK HIGH SCHOOL","2016","130","44","22","8"
"061501040002","SILVER CREEK MIDDLE SCHOOL","2016","132","55","17","7"
"061501040003","SILVER CREEK ELEMENTARY SCHOOL","2016","277","56","39","8"
"061503040000","FORESTVILLE CENTRAL SCHOOL DISTRICT","2016","199","41","48","10"
"061503040002","FORESTVILLE ELEMENTARY SCHOOL","2016","105","44","20","8"
"061503040003","FORESTVILLE CENTRAL HIGH SCHOOL","2016","94","38","28","11"
"061601040000","PANAMA CENTRAL SCHOOL DISTRICT","2016","169","35","32","7"
"061601040001","PANAMA HIGH SCHOOL","2016","70","28","15","6"
"061601040003","PANAMA K-6 SCHOOL","2016","99","44","17","8"
"061700010000","JAMESTOWN CITY SCHOOL DISTRICT","2016","3180","68","82","2"
"061700010001","CARLYLE C RING ELEMENTARY SCHOOL","2016","296","68","1","0"
"061700010003","CLINTON V BUSH ELEMENTARY SCHOOL","2016","200","77","0","0"
"061700010006","PERSELL MIDDLE SCHOOL","2016","279","60","4","1"
"061700010007","MILTON J FLETCHER ELEMENTARY SCHOOL","2016","317","68","0","0"
"061700010009","SAMUEL G LOVE ELEMENTARY SCHOOL","2016","100","89","0","0"
"061700010010","THOMAS JEFFERSON MIDDLE SCHOOL","2016","336","68","7","1"
"061700010011","ABRAHAM LINCOLN ELEMENTARY SCHOOL","2016","432","70","2","0"
"061700010012","GEORGE WASHINGTON MIDDLE SCHOOL","2016","373","75","7","1"
"061700010013","JAMESTOWN HIGH SCHOOL","2016","847","63","61","5"
"062201060000","FREDONIA CENTRAL SCHOOL DISTRICT","2016","468","32","56","4"
"062201060001","FREDONIA ELEMENTARY SCHOOL","2016","202","39","14","3"
"062201060002","FREDONIA MIDDLE SCHOOL","2016","126","29","19","4"
"062201060003","FREDONIA HIGH SCHOOL","2016","140","28","23","5"
"062301040000","BROCTON CENTRAL SCHOOL DISTRICT","2016","251","46","60","11"
"062301040002","BROCTON ELEMENTARY SCHOOL","2016","133","52","23","9"
"062301040003","BROCTON MIDDLE HIGH SCHOOL","2016","118","41","37","13"
"062401040000","RIPLEY CENTRAL SCHOOL DISTRICT","2016","78","56","19","14"
"062401040001","RIPLEY CENTRAL SCHOOL","2016","78","56","19","14"
"062601040000","SHERMAN CENTRAL SCHOOL DISTRICT","2016","164","44","55","15"
"062601040002","SHERMAN ELEMENTARY SCHOOL","2016","88","48","25","14"
"062601040003","SHERMAN HIGH SCHOOL","2016","76","39","30","16"
"062901040000","WESTFIELD CENTRAL SCHOOL DISTRICT","2016","286","43","51","8"
"062901040001","WESTFIELD ELEMENTARY SCHOOL","2016","139","47","25","8"
"062901040002","WESTFIELD HIGH SCHOOL","2016","83","37","15","7"
"062901040004","WESTFIELD MIDDLE SCHOOL","2016","64","42","11","7"
"070600010000","ELMIRA CITY SCHOOL DISTRICT","2016","3607","61","97","2"
"070600010006","DIVEN SCHOOL","2016","241","67","5","1"
"070600010007","FASSETT ELEMENTARY SCHOOL","2016","257","82","6","2"
"070600010010","HENDY AVENUE SCHOOL","2016","309","61","7","1"
"070600010013","PARLEY COBURN SCHOOL","2016","390","74","12","2"
"070600010014","PINE CITY SCHOOL","2016","167","54","3","1"
"070600010015","RIVERSIDE SCHOOL","2016","291","73","5","1"
"070600010016","THOMAS K BEECHER SCHOOL","2016","295","76","6","2"
"070600010019","BROADWAY ACADEMY","2016","260","60","11","3"
"070600010020","ELMIRA HIGH SCHOOL","2016","677","51","20","2"
"070600010021","ERNIE DAVIS ACADEMY","2016","499","56","12","1"
"070600010022","BROADWAY ELEMENTARY SCHOOL","2016","221","50","10","2"
"070600861078","FINN ACADEMY-AN ELMIRA CHARTER SCHOO","2016","0","0","0","0"
"070901060000","HORSEHEADS CENTRAL SCHOOL DISTRICT","2016","1049","26","231","6"
"070901060003","CENTER STREET SCHOOL","2016","118","39","29","10"
"070901060004","RIDGE ROAD SCHOOL","2016","89","26","20","6"
"070901060005","BIG FLATS SCHOOL","2016","60","17","16","5"
"070901060007","HORSEHEADS SENIOR HIGH SCHOOL","2016","310","24","74","6"
"070901060009","GARDNER ROAD ELEMENTARY SCHOOL","2016","132","34","16","4"
"070901060010","HORSEHEADS MIDDLE SCHOOL","2016","170","25","40","6"
"070901060011","HORSEHEADS INTERMEDIATE SCHOOL","2016","170","27","36","6"
"070902060000","ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT","2016","452","45","74","7"
"070902060002","THOMAS A EDISON HIGH SCHOOL","2016","118","39","24","8"
"070902060004","COHEN MIDDLE SCHOOL","2016","99","44","16","7"
"070902060006","COHEN ELEMENTARY SCHOOL","2016","235","49","34","7"
"080101040000","AFTON CENTRAL SCHOOL DISTRICT","2016","284","55","45","9"
"080101040002","AFTON ELEMENTARY SCHOOL","2016","153","59","21","8"
"080101040003","AFTON JUNIOR/SENIOR HIGH SCHOOL","2016","131","52","24","9"
"080201040000","BAINBRIDGE-GUILFORD CENTRAL SCHOOL DISTRICT","2016","322","40","92","11"
"080201040001","BAINBRIDGE-GUILFORD HIGH SCHOOL","2016","144","35","50","12"
"080201040002","GREENLAWN ELEMENTARY SCHOOL","2016","136","47","30","10"
"080201040003","GUILFORD ELEMENTARY SCHOOL","2016","42","41","12","12"
"080601040000","GREENE CENTRAL SCHOOL DISTRICT","2016","396","42","62","7"
"080601040001","GREENE PRIMARY SCHOOL","2016","96","46","10","5"
"080601040002","GREENE INTERMEDIATE SCHOOL","2016","103","48","22","10"
"080601040003","GREENE HIGH SCHOOL","2016","112","36","19","6"
"080601040004","GREENE MIDDLE SCHOOL","2016","85","40","11","5"
"081003040000","UNADILLA VALLEY CENTRAL SCHOOL DISTRICT","2016","415","56","67","9"
"081003040003","UNADILLA VALLEY SECONDARY SCHOOL","2016","212","52","43","11"
"081003040006","UNADILLA VALLEY ELEMENTARY SCHOOL","2016","203","61","24","7"
"081200050000","NORWICH CITY SCHOOL DISTRICT","2016","670","38","93","5"
"081200050001","PERRY BROWNE INTERMEDIATE SCHOOL","2016","184","48","23","6"
"081200050002","STANFORD J GIBSON PRIMARY SCHOOL","2016","65","17","9","2"
"081200050003","NORWICH MIDDLE SCHOOL","2016","187","46","29","7"
"081200050004","NORWICH HIGH SCHOOL","2016","234","41","32","6"
"081401040000","GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT","2016","188","58","32","10"
"081401040001","OTSELIC VALLEY CENTRAL SCHOOL","2016","188","58","32","10"
"081501040000","OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT","2016","367","50","60","8"
"081501040001","OXFORD ACADEMY MIDDLE SCHOOL","2016","121","52","13","6"
"081501040002","OXFORD ACADEMY HIGH SCHOOL","2016","110","47","23","10"
"081501040003","OXFORD ACADEMY PRIMARY SCHOOL","2016","136","51","24","9"
"082001040000","SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT","2016","626","47","119","9"
"082001040002","SHERBURNE-EARLVILLE ELEMENTARY SCHOOL","2016","321","52","50","8"
"082001040003","SHERBURNE-EARLVILLE MIDDLE SCHOOL","2016","147","50","26","9"
"082001040004","SHERBURNE-EARLVILLE SENIOR HIGH SCHOOL","2016","158","38","43","10"
"090201040000","AUSABLE VALLEY CENTRAL SCHOOL DISTRICT","2016","487","43","87","8"
"090201040001","KEESVILLE PRIMARY SCHOOL","2016","194","51","22","6"
"090201040002","AUSABLE VALLEY HIGH SCHOOL","2016","136","39","21","6"
"090201040004","AUSABLE FORKS ELEMENTARY SCHOOL","2016","87","37","22","9"
"090201040005","AUSABLE VALLEY MIDDLE SCHOOL","2016","70","40","22","13"
"090301060000","BEEKMANTOWN CENTRAL SCHOOL DISTRICT","2016","806","45","102","6"
"090301060001","BEEKMANTOWN ELEMENTARY SCHOOL","2016","180","47","22","6"
"090301060003","CUMBERLAND HEAD ELEMENTARY SCHOOL","2016","204","49","20","5"
"090301060005","BEEKMANTOWN MIDDLE SCHOOL","2016","189","46","31","8"
"090301060006","BEEKMANTOWN HIGH SCHOOL","2016","233","40","29","5"
"090501040000","NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT","2016","507","39","107","8"
"090501040002","NORTHEASTERN CLINTON SENIOR HIGH SCHOOL","2016","134","32","33","8"
"090501040003","ROUSES POINT ELEMENTARY SCHOOL","2016","115","45","21","8"
"090501040006","MOOERS ELEMENTARY SCHOOL","2016","146","44","36","11"
"090501040007","NORTHEASTERN CLINTON MIDDLE SCHOOL","2016","112","40","17","6"
"090601020000","CHAZY UNION FREE SCHOOL DISTRICT","2016","105","23","21","5"
"090601020001","CHAZY CENTRAL RURAL ELEMENTARY SCHOOL","2016","57","24","8","3"
"090601020002","CHAZY CENTRAL RURAL JUNIOR-SENIOR HIGH SCHOOL","2016","48","22","13","6"
"090901040000","NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT","2016","380","48","0","0"
"090901040001","NORTHERN ADIRONDACK ELEMENTARY SCHOOL","2016","200","54","0","0"
"090901040002","NORTHERN ADIRONDACK MIDDLE/HIGH SCHOOL","2016","180","43","0","0"
"091101060000","PERU CENTRAL SCHOOL DISTRICT","2016","678","36","130","7"
"091101060004","PERU ELEMENTARY SCHOOL","2016","388","40","64","7"
"091101060005","PERU JR/SR HIGH SCHOOL","2016","290","32","66","7"
"091200010000","PLATTSBURGH CITY SCHOOL DISTRICT","2016","1007","56","63","4"
"091200010001","BAILEY AVENUE SCHOOL","2016","119","59","7","3"
"091200010003","ARTHUR P MOMOT ELEMENTARY SCHOOL","2016","273","68","10","2"
"091200010004","OAK STREET SCHOOL","2016","129","55","12","5"
"091200010005","STAFFORD MIDDLE SCHOOL","2016","206","53","14","4"
"091200010006","PLATTSBURGH SENIOR HIGH SCHOOL","2016","280","49","20","4"
"091402060000","SARANAC CENTRAL SCHOOL DISTRICT","2016","506","35","93","6"
"091402060002","MORRISONVILLE ELEMENTARY SCHOOL","2016","118","36","22","7"
"091402060004","SARANAC ELEMENTARY SCHOOL","2016","130","36","21","6"
"091402060005","SARANAC HIGH SCHOOL","2016","141","32","31","7"
"091402060007","SARANAC MIDDLE SCHOOL","2016","117","38","19","6"
"100308020000","BERKSHIRE UNION FREE SCHOOL DISTRICT","2016","96","77","1","1"
"100308020001","BERKSHIRE JUNIOR-SENIOR HIGH SCHOOL","2016","70","80","1","1"
"100308020002","COLUMBIA-GREENE PARTNERSHIP ACADEMY-THE BRIDGE","2016","26","70","0","0"
"100501040000","TACONIC HILLS CENTRAL SCHOOL DISTRICT","2016","588","44","149","11"
"100501040003","TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL","2016","261","41","67","10"
"100501040006","TACONIC HILLS ELEMENTARY SCHOOL","2016","327","48","82","12"
"100902040000","GERMANTOWN CENTRAL SCHOOL DISTRICT","2016","149","27","52","9"
"100902040003","GERMANTOWN ELEMENTARY SCHOOL","2016","89","30","25","8"
"100902040004","GERMANTOWN JUNIOR-SENIOR HIGH SCHOOL","2016","60","24","27","11"
"101001040000","CHATHAM CENTRAL SCHOOL DISTRICT","2016","328","31","79","7"
"101001040001","MARY E DARDESS ELEMENTARY SCHOOL","2016","168","36","34","7"
"101001040002","CHATHAM HIGH SCHOOL","2016","103","29","27","8"
"101001040006","CHATHAM MIDDLE SCHOOL","2016","57","25","18","8"
"101300010000","HUDSON CITY SCHOOL DISTRICT","2016","1183","67","4","0"
"101300010001","HUDSON JUNIOR/SENIOR HIGH SCHOOL","2016","473","63","2","0"
"101300010002","JOHN L EDWARDS PRIMARY SCHOOL","2016","320","69","0","0"
"101300010003","MONTGOMERY C SMITH INTERMEDIATE SCHOOL","2016","390","72","2","0"
"101401040000","KINDERHOOK CENTRAL SCHOOL DISTRICT","2016","522","29","70","4"
"101401040004","ICHABOD CRANE PRIMARY SCHOOL","2016","169","32","9","2"
"101401040005","ICHABOD CRANE SENIOR HIGH SCHOOL","2016","163","26","39","6"
"101401040006","ICHABOD CRANE MIDDLE SCHOOL","2016","99","24","16","4"
"101401040007","ICHABOD CRANE ELEMENTARY SCHOOL","2016","91","35","6","2"
"101601040000","NEW LEBANON CENTRAL SCHOOL DISTRICT","2016","137","33","36","9"
"101601040002","WALTER B HOWARD ELEMENTARY SCHOOL","2016","66","35","14","7"
"101601040003","NEW LEBANON JUNIOR-SENIOR HIGH SCHOOL","2016","71","33","22","10"
"110101040000","CINCINNATUS CENTRAL SCHOOL DISTRICT","2016","245","44","44","8"
"110101040001","CINCINNATUS ELEMENTARY SCHOOL","2016","104","44","20","9"
"110101040002","CINCINNATUS HIGH SCHOOL","2016","60","39","10","7"
"110101040003","CINCINNATUS MIDDLE SCHOOL","2016","81","46","14","8"
"110200010000","CORTLAND CITY SCHOOL DISTRICT","2016","1120","46","183","8"
"110200010003","FRANKLYN S BARRY SCHOOL","2016","178","51","17","5"
"110200010004","VIRGIL ELEMENTARY SCHOOL","2016","31","23","8","6"
"110200010008","ALTON B PARKER SCHOOL","2016","149","58","21","8"
"110200010009","RANDALL SCHOOL","2016","184","64","32","11"
"110200010010","F E SMITH SCHOOL","2016","137","50","23","8"
"110200010011","CORTLAND JUNIOR-SENIOR HIGH SCHOOL","2016","441","39","82","7"
"110304040000","MCGRAW CENTRAL SCHOOL DISTRICT","2016","225","44","59","11"
"110304040001","MCGRAW ELEMENTARY SCHOOL","2016","119","52","32","14"
"110304040002","MCGRAW SECONDARY SCHOOL","2016","106","37","27","9"
"110701060000","HOMER CENTRAL SCHOOL DISTRICT","2016","672","34","137","7"
"110701060001","HOMER SENIOR HIGH SCHOOL","2016","170","25","33","5"
"110701060002","HOMER ELEMENTARY SCHOOL","2016","164","41","24","6"
"110701060003","HOMER INTERMEDIATE SCHOOL","2016","161","38","39","9"
"110701060006","HOMER JUNIOR HIGH SCHOOL","2016","177","37","41","9"
"110901040000","MARATHON CENTRAL SCHOOL DISTRICT","2016","300","43","75","11"
"110901040001","MARATHON HIGH SCHOOL","2016","105","33","39","12"
"110901040002","WILLIAM APPLEBY ELEMENTARY SCHOOL","2016","195","51","36","9"
"111111111111","All Public Schools","2016","1250907","47","137798","5"
"120102040000","ANDES CENTRAL SCHOOL DISTRICT","2016","46","49","14","15"
"120102040001","ANDES CENTRAL SCHOOL","2016","46","49","14","15"
"120301040000","DOWNSVILLE CENTRAL SCHOOL DISTRICT","2016","113","45","42","17"
"120301040001","DOWNSVILLE CENTRAL SCHOOL","2016","113","45","42","17"
"120401040000","CHARLOTTE VALLEY CENTRAL SCHOOL DISTRICT","2016","185","51","18","5"
"120401040001","CHARLOTTE VALLEY SCHOOL","2016","185","51","18","5"
"120501040000","DELAWARE ACADEMY CENTRAL SCHOOL DISTRICT AT DELHI","2016","215","30","33","5"
"120501040001","DELAWARE ACADEMY ELEMENTARY SCHOOL","2016","132","38","20","6"
"120501040002","DELAWARE ACADEMY HIGH SCHOOL","2016","83","22","13","3"
"120701040000","FRANKLIN CENTRAL SCHOOL DISTRICT","2016","89","35","30","12"
"120701040001","FRANKLIN CENTRAL SCHOOL","2016","89","35","30","12"
"120906040000","HANCOCK CENTRAL SCHOOL DISTRICT","2016","173","48","51","14"
"120906040001","HANCOCK ELEMENTARY SCHOOL","2016","71","61","15","13"
"120906040002","HANCOCK JUNIOR-SENIOR HIGH SCHOOL","2016","102","43","36","15"
"121401040000","MARGARETVILLE CENTRAL SCHOOL DISTRICT","2016","190","54","27","8"
"121401040001","MARGARETVILLE CENTRAL SCHOOL","2016","190","54","27","8"
"121502040000","ROXBURY CENTRAL SCHOOL DISTRICT","2016","154","51","20","7"
"121502040001","ROXBURY CENTRAL SCHOOL","2016","154","51","20","7"
"121601060000","SIDNEY CENTRAL SCHOOL DISTRICT","2016","576","55","68","6"
"121601060002","SIDNEY ELEMENTARY SCHOOL","2016","339","57","33","6"
"121601060005","SIDNEY MIDDLE SCHOOL","2016","75","52","14","10"
"121601060006","SIDNEY HIGH SCHOOL","2016","162","51","21","7"
"121701040000","STAMFORD CENTRAL SCHOOL DISTRICT","2016","114","36","50","16"
"121701040001","STAMFORD CENTRAL SCHOOL","2016","114","36","50","16"
"121702040000","SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT","2016","129","34","29","8"
"121702040001","SOUTH KORTRIGHT CENTRAL SCHOOL","2016","129","34","29","8"
"121901040000","WALTON CENTRAL SCHOOL DISTRICT","2016","494","52","70","7"
"121901040001","TOWNSEND ELEMENTARY SCHOOL","2016","258","57","20","4"
"121901040002","WALTON HIGH SCHOOL","2016","122","43","33","12"
"121901040003","WALTON MIDDLE SCHOOL","2016","114","54","17","8"
"130200010000","BEACON CITY SCHOOL DISTRICT","2016","1161","41","221","8"
"130200010001","J V FORRESTAL ELEMENTARY SCHOOL","2016","125","49","20","8"
"130200010002","SOUTH AVENUE SCHOOL","2016","163","50","33","10"
"130200010003","GLENHAM SCHOOL","2016","101","27","23","6"
"130200010004","ROMBOUT MIDDLE SCHOOL","2016","289","42","46","7"
"130200010005","BEACON HIGH SCHOOL","2016","338","38","78","9"
"130200010006","SARGENT SCHOOL","2016","145","44","21","6"
"130502020000","DOVER UNION FREE SCHOOL DISTRICT","2016","577","43","74","6"
"130502020001","WINGDALE ELEMENTARY SCHOOL","2016","149","48","14","5"
"130502020002","DOVER ELEMENTARY SCHOOL","2016","129","44","16","5"
"130502020003","DOVER HIGH SCHOOL","2016","165","39","27","6"
"130502020004","DOVER MIDDLE SCHOOL","2016","134","42","17","5"
"130801060000","HYDE PARK CENTRAL SCHOOL DISTRICT","2016","1283","36","298","8"
"130801060002","NETHERWOOD SCHOOL","2016","95","33","20","7"
"130801060003","RALPH R SMITH SCHOOL","2016","163","42","33","8"
"130801060005","VIOLET AVENUE SCHOOL","2016","150","51","36","12"
"130801060006","HAVILAND MIDDLE SCHOOL","2016","305","37","75","9"
"130801060007","FRANKLIN D ROOSEVELT SENIOR HIGH SCHOOL","2016","399","31","89","7"
"130801060008","NORTH PARK ELEMENTARY SCHOOL","2016","171","35","45","9"
"131101040000","NORTHEAST CENTRAL SCHOOL DISTRICT","2016","369","50","81","11"
"131101040004","WEBUTUCK HIGH SCHOOL","2016","113","48","24","10"
"131101040006","WEBUTUCK ELEMENTARY SCHOOL","2016","138","59","20","9"
"131101040007","EUGENE BROOKS MIDDLE SCHOOL","2016","118","44","37","14"
